index,MOF,node 1,node 2,edge,topo,UG,UG_five_level,Unnamed: 8,Unnamed: 9,index.1,Unnamed: 11,node 1.1,node 2.1,edge.1,UG_five_level.1
7945.0,sym_8_mc_8__L_31,sym_8_mc_8,,L_31,reo,13.016,Poor,,0,7945.0,,sym_8_mc_8,,L_31,Poor
7998.0,sym_8_mc_9__L_37,sym_8_mc_9,,L_37,reo,10.016,Poor,,0,7998.0,,sym_8_mc_9,,L_37,Poor
8046.0,_sym_5_mc_2_sym_5_mc_2_L_37,sym_5_mc_2,sym_5_mc_2,L_37,rhr,23.516,Good,,0,8046.0,,sym_5_mc_2,sym_5_mc_2,L_37,Good
8055.0,_sym_5_mc_2_sym_5_mc_2_L_45,sym_5_mc_2,sym_5_mc_2,L_45,rhr,25.106,Good,,0,8055.0,,sym_5_mc_2,sym_5_mc_2,L_45,Good
8074.0,_sym_5_mc_2_sym_5_on_10_L_19,sym_5_mc_2,sym_5_on_10,L_19,rhr,21.608,Good,,0,8074.0,,sym_5_mc_2,sym_5_on_10,L_19,Good
8180.0,_sym_5_mc_2_sym_5_on_12_L_34,sym_5_mc_2,sym_5_on_12,L_34,rhr,26.684,Excellent,,0,8180.0,,sym_5_mc_2,sym_5_on_12,L_34,Excellent
8241.0,_sym_5_mc_2_sym_5_on_9__,sym_5_mc_2,sym_5_on_9,,rhr,3.75,Bad,,0,8241.0,,sym_5_mc_2,sym_5_on_9,,Bad
8246.0,_sym_5_mc_2_sym_5_on_9_L_14,sym_5_mc_2,sym_5_on_9,L_14,rhr,13.894,Poor,,0,8246.0,,sym_5_mc_2,sym_5_on_9,L_14,Poor
8257.0,_sym_5_mc_2_sym_5_on_9_L_24,sym_5_mc_2,sym_5_on_9,L_24,rhr,20.032,Good,,0,8257.0,,sym_5_mc_2,sym_5_on_9,L_24,Good
8280.0,_sym_5_mc_2_sym_5_on_9_L_45,sym_5_mc_2,sym_5_on_9,L_45,rhr,25.56,Good,,0,8280.0,,sym_5_mc_2,sym_5_on_9,L_45,Good
8356.0,_sym_5_on_11_sym_5_mc_2_L_27,sym_5_on_11,sym_5_mc_2,L_27,rhr,25.253,Good,,0,8356.0,,sym_5_on_11,sym_5_mc_2,L_27,Good
8425.0,_sym_5_on_12_sym_5_mc_2_L_46,sym_5_on_12,sym_5_mc_2,L_46,rhr,34.498,Excellent,,0,8425.0,,sym_5_on_12,sym_5_mc_2,L_46,Excellent
8500.0,_sym_5_on_9_sym_5_mc_2_L_27,sym_5_on_9,sym_5_mc_2,L_27,rhr,22.971,Good,,0,8500.0,,sym_5_on_9,sym_5_mc_2,L_27,Good
8513.0,_sym_5_on_9_sym_5_mc_2_L_39,sym_5_on_9,sym_5_mc_2,L_39,rhr,25.246,Good,,0,8513.0,,sym_5_on_9,sym_5_mc_2,L_39,Good
8535.0,sym_3_mc_0_sym_24_mc_13_L_15,sym_3_mc_0,sym_24_mc_13,L_15,rht,11.576,Poor,,0,8535.0,,sym_3_mc_0,sym_24_mc_13,L_15,Poor
8658.0,sym_3_on_1_sym_24_mc_13_L_3,sym_3_on_1,sym_24_mc_13,L_3,rht,8.473,Bad,,0,8658.0,,sym_3_on_1,sym_24_mc_13,L_3,Bad
8708.0,sym_3_on_2_sym_24_mc_13_L_41,sym_3_on_2,sym_24_mc_13,L_41,rht,15.99,Average,,0,8708.0,,sym_3_on_2,sym_24_mc_13,L_41,Average
8746.0,sym_3_on_4_sym_24_mc_13_L_32,sym_3_on_4,sym_24_mc_13,L_32,rht,15.494,Average,,0,8746.0,,sym_3_on_4,sym_24_mc_13,L_32,Average
8775.0,sym_3_on_5_sym_24_mc_13_L_15,sym_3_on_5,sym_24_mc_13,L_15,rht,11.908,Poor,,0,8775.0,,sym_3_on_5,sym_24_mc_13,L_15,Poor
8809.0,sym_3_on_5_sym_24_mc_13_L_46,sym_3_on_5,sym_24_mc_13,L_46,rht,19.995,Good,,0,8809.0,,sym_3_on_5,sym_24_mc_13,L_46,Good
8844.0,sym_5_mc_2_sym_8_mc_8_L_29,sym_5_mc_2,sym_8_mc_8,L_29,scu,15.315,Average,,0,8844.0,,sym_5_mc_2,sym_8_mc_8,L_29,Average
8875.0,sym_5_mc_2_sym_8_mc_9_L_13,sym_5_mc_2,sym_8_mc_9,L_13,scu,5.212,Bad,,0,8875.0,,sym_5_mc_2,sym_8_mc_9,L_13,Bad
8910.0,sym_5_mc_2_sym_8_mc_9_L_45,sym_5_mc_2,sym_8_mc_9,L_45,scu,13.656,Poor,,0,8910.0,,sym_5_mc_2,sym_8_mc_9,L_45,Poor
8970.0,sym_5_on_10_sym_8_mc_8_L_7,sym_5_on_10,sym_8_mc_8,L_7,scu,10.735,Poor,,0,8970.0,,sym_5_on_10,sym_8_mc_8,L_7,Poor
9045.0,sym_5_on_11_sym_8_mc_8_L_26,sym_5_on_11,sym_8_mc_8,L_26,scu,15.942,Average,,0,9045.0,,sym_5_on_11,sym_8_mc_8,L_26,Average
9108.0,sym_5_on_11_sym_8_mc_9_L_3,sym_5_on_11,sym_8_mc_9,L_3,scu,1.163,Bad,,0,9108.0,,sym_5_on_11,sym_8_mc_9,L_3,Bad
9223.0,sym_5_on_13_sym_8_mc_9_L_35,sym_5_on_13,sym_8_mc_9,L_35,scu,16.153,Average,,0,9223.0,,sym_5_on_13,sym_8_mc_9,L_35,Average
9258.0,sym_5_on_9_sym_8_mc_8_L_18,sym_5_on_9,sym_8_mc_8,L_18,scu,11.108,Poor,,0,9258.0,,sym_5_on_9,sym_8_mc_8,L_18,Poor
9318.0,sym_5_on_9_sym_8_mc_9_L_29,sym_5_on_9,sym_8_mc_9,L_29,scu,11.855,Poor,,0,9318.0,,sym_5_on_9,sym_8_mc_9,L_29,Poor
9333.0,sym_5_on_9_sym_8_mc_9_L_42,sym_5_on_9,sym_8_mc_9,L_42,scu,12.94,Poor,,0,9333.0,,sym_5_on_9,sym_8_mc_9,L_42,Poor
9361.0,sym_5_mc_2_sym_0_on_14_L_24,sym_5_mc_2,sym_0_on_14,L_24,she,13.551,Poor,,0,9361.0,,sym_5_mc_2,sym_0_on_14,L_24,Poor
9430.0,sym_5_mc_2_sym_9_mc_5_L_43,sym_5_mc_2,sym_9_mc_5,L_43,soc,18.873,Average,,0,9430.0,,sym_5_mc_2,sym_9_mc_5,L_43,Average
9458.0,sym_5_on_10_sym_9_mc_5_L_25,sym_5_on_10,sym_9_mc_5,L_25,soc,14.518,Poor,,0,9458.0,,sym_5_on_10,sym_9_mc_5,L_25,Poor
9516.0,sym_5_on_11_sym_9_mc_5_L_34,sym_5_on_11,sym_9_mc_5,L_34,soc,16.932,Average,,0,9516.0,,sym_5_on_11,sym_9_mc_5,L_34,Average
9538.0,sym_5_on_12_sym_9_mc_5_L_10,sym_5_on_12,sym_9_mc_5,L_10,soc,8.008,Bad,,0,9538.0,,sym_5_on_12,sym_9_mc_5,L_10,Bad
9594.0,sym_5_on_13_sym_9_mc_5_L_18,sym_5_on_13,sym_9_mc_5,L_18,soc,13.127,Poor,,0,9594.0,,sym_5_on_13,sym_9_mc_5,L_18,Poor
9598.0,sym_5_on_13_sym_9_mc_5_L_21,sym_5_on_13,sym_9_mc_5,L_21,soc,15.213,Average,,0,9598.0,,sym_5_on_13,sym_9_mc_5,L_21,Average
6225.0,sym_4_mc_1_sym_5_on_12_L_26,sym_4_mc_1,sym_5_on_12,L_26,pth,22.708,Good,,0,6225.0,,sym_4_mc_1,sym_5_on_12,L_26,Good
9831.0,_sym_4_mc_1_sym_4_on_7_L_20,sym_4_mc_1,sym_4_on_7,L_20,sod,25.058,Good,,0,9831.0,,sym_4_mc_1,sym_4_on_7,L_20,Good
9834.0,_sym_4_mc_1_sym_4_on_7_L_23,sym_4_mc_1,sym_4_on_7,L_23,sod,25.604,Good,,0,9834.0,,sym_4_mc_1,sym_4_on_7,L_23,Good
10174.0,sym_3_on_0_sym_9_mc_5_L_32,sym_3_on_0,sym_9_mc_5,L_32,spn,20.285,Good,,0,10174.0,,sym_3_on_0,sym_9_mc_5,L_32,Good
9934.0,_sym_4_on_14_sym_4_mc_1_L_31,sym_4_on_14,sym_4_mc_1,L_31,sod,23.703,Good,,0,9934.0,,sym_4_on_14,sym_4_mc_1,L_31,Good
10035.0,_sym_4_on_7_sym_4_mc_1_L_37,sym_4_on_7,sym_4_mc_1,L_37,sod,31.561,Excellent,,0,10035.0,,sym_4_on_7,sym_4_mc_1,L_37,Excellent
10064.0,_sym_4_on_8_sym_4_mc_1_L_1,sym_4_on_8,sym_4_mc_1,L_1,sod,17.209,Average,,0,10064.0,,sym_4_on_8,sym_4_mc_1,L_1,Average
10096.0,_sym_4_on_8_sym_4_mc_1_L_5,sym_4_on_8,sym_4_mc_1,L_5,sod,16.304,Average,,0,10096.0,,sym_4_on_8,sym_4_mc_1,L_5,Average
10124.0,sym_3_mc_0_sym_9_mc_5_L_30,sym_3_mc_0,sym_9_mc_5,L_30,spn,28.307,Excellent,,0,10124.0,,sym_3_mc_0,sym_9_mc_5,L_30,Excellent
10140.0,sym_3_mc_0_sym_9_mc_5_L_45,sym_3_mc_0,sym_9_mc_5,L_45,spn,35.685,Excellent,,0,10140.0,,sym_3_mc_0,sym_9_mc_5,L_45,Excellent
2452.0,sym_4_mc_1_sym_8_mc_8_L_10,sym_4_mc_1,sym_8_mc_8,L_10,flu,12.667,Poor,,0,2452.0,,sym_4_mc_1,sym_8_mc_8,L_10,Poor
10197.0,sym_3_on_1_sym_9_mc_5__,sym_3_on_1,sym_9_mc_5,,spn,4.279,Bad,,0,10197.0,,sym_3_on_1,sym_9_mc_5,,Bad
10374.0,sym_3_on_5_sym_9_mc_5_L_3,sym_3_on_5,sym_9_mc_5,L_3,spn,13.842,Poor,,0,10374.0,,sym_3_on_5,sym_9_mc_5,L_3,Poor
10415.0,_sym_3_mc_0_sym_3_mc_0_L_33,sym_3_mc_0,sym_3_mc_0,L_33,srs,44.478,Excellent,,0,10415.0,,sym_3_mc_0,sym_3_mc_0,L_33,Excellent
10435.0,_sym_3_mc_0_sym_3_mc_0_L_8,sym_3_mc_0,sym_3_mc_0,L_8,srs,28.226,Excellent,,0,10435.0,,sym_3_mc_0,sym_3_mc_0,L_8,Excellent
10468.0,_sym_3_mc_0_sym_3_on_0_L_38,sym_3_mc_0,sym_3_on_0,L_38,srs,38.269,Excellent,,0,10468.0,,sym_3_mc_0,sym_3_on_0,L_38,Excellent
10543.0,_sym_3_mc_0_sym_3_on_2_L_19,sym_3_mc_0,sym_3_on_2,L_19,srs,34.419,Excellent,,0,10543.0,,sym_3_mc_0,sym_3_on_2,L_19,Excellent
10619.0,_sym_3_mc_0_sym_3_on_4_L_44,sym_3_mc_0,sym_3_on_4,L_44,srs,49.643,Excellent,,0,10619.0,,sym_3_mc_0,sym_3_on_4,L_44,Excellent
10624.0,_sym_3_mc_0_sym_3_on_4_L_5,sym_3_mc_0,sym_3_on_4,L_5,srs,22.313,Good,,0,10624.0,,sym_3_mc_0,sym_3_on_4,L_5,Good
10636.0,_sym_3_mc_0_sym_3_on_5_L_16,sym_3_mc_0,sym_3_on_5,L_16,srs,35.768,Excellent,,0,10636.0,,sym_3_mc_0,sym_3_on_5,L_16,Excellent
10652.0,_sym_3_mc_0_sym_3_on_5_L_30,sym_3_mc_0,sym_3_on_5,L_30,srs,42.557,Excellent,,0,10652.0,,sym_3_mc_0,sym_3_on_5,L_30,Excellent
10779.0,_sym_3_on_2_sym_3_mc_0_L_15,sym_3_on_2,sym_3_mc_0,L_15,srs,28.13,Excellent,,0,10779.0,,sym_3_on_2,sym_3_mc_0,L_15,Excellent
10787.0,_sym_3_on_2_sym_3_mc_0_L_22,sym_3_on_2,sym_3_mc_0,L_22,srs,34.235,Excellent,,0,10787.0,,sym_3_on_2,sym_3_mc_0,L_22,Excellent
10794.0,_sym_3_on_2_sym_3_mc_0_L_29,sym_3_on_2,sym_3_mc_0,L_29,srs,39.909,Excellent,,0,10794.0,,sym_3_on_2,sym_3_mc_0,L_29,Excellent
10863.0,_sym_3_on_4_sym_3_mc_0_L_4,sym_3_on_4,sym_3_mc_0,L_4,srs,24.558,Good,,0,10863.0,,sym_3_on_4,sym_3_mc_0,L_4,Good
10902.0,_sym_3_on_5_sym_3_mc_0_L_3,sym_3_on_5,sym_3_mc_0,L_3,srs,26.771,Excellent,,0,10902.0,,sym_3_on_5,sym_3_mc_0,L_3,Excellent
10942.0,sym_5_mc_2_sym_5_on_12_L_16,sym_5_mc_2,sym_5_on_12,L_16,ssa,17.604,Average,,0,10942.0,,sym_5_mc_2,sym_5_on_12,L_16,Average
10967.0,sym_5_mc_2_sym_5_on_12_L_39,sym_5_mc_2,sym_5_on_12,L_39,ssa,26.871,Excellent,,0,10967.0,,sym_5_mc_2,sym_5_on_12,L_39,Excellent
10993.0,sym_5_mc_2_sym_5_on_9_L_30,sym_5_mc_2,sym_5_on_9,L_30,ssa,20.89,Good,,0,10993.0,,sym_5_mc_2,sym_5_on_9,L_30,Good
11017.0,sym_5_on_12_sym_5_mc_2_L_19,sym_5_on_12,sym_5_mc_2,L_19,ssa,19.604,Average,,0,11017.0,,sym_5_on_12,sym_5_mc_2,L_19,Average
11203.0,sym_5_mc_2_sym_5_on_11_L_46,sym_5_mc_2,sym_5_on_11,L_46,ssb,32.291,Excellent,,0,11203.0,,sym_5_mc_2,sym_5_on_11,L_46,Excellent
11282.0,sym_5_mc_2_sym_5_on_13_L_30,sym_5_mc_2,sym_5_on_13,L_30,ssb,24.659,Good,,0,11282.0,,sym_5_mc_2,sym_5_on_13,L_30,Good
11356.0,sym_5_on_10_sym_5_mc_2_L_10,sym_5_on_10,sym_5_mc_2,L_10,ssb,11.104,Poor,,0,11356.0,,sym_5_on_10,sym_5_mc_2,L_10,Poor
11369.0,sym_5_on_10_sym_5_mc_2_L_22,sym_5_on_10,sym_5_mc_2,L_22,ssb,17.542,Average,,0,11369.0,,sym_5_on_10,sym_5_mc_2,L_22,Average
11511.0,sym_5_on_13_sym_5_mc_2_L_20,sym_5_on_13,sym_5_mc_2,L_20,ssb,22.157,Good,,0,11511.0,,sym_5_on_13,sym_5_mc_2,L_20,Good
11525.0,sym_5_on_13_sym_5_mc_2_L_33,sym_5_on_13,sym_5_mc_2,L_33,ssb,25.76,Good,,0,11525.0,,sym_5_on_13,sym_5_mc_2,L_33,Good
11537.0,sym_5_on_13_sym_5_mc_2_L_44,sym_5_on_13,sym_5_mc_2,L_44,ssb,30.678,Excellent,,0,11537.0,,sym_5_on_13,sym_5_mc_2,L_44,Excellent
11543.0,sym_5_on_13_sym_5_mc_2_L_6,sym_5_on_13,sym_5_mc_2,L_6,ssb,13.597,Poor,,0,11543.0,,sym_5_on_13,sym_5_mc_2,L_6,Poor
11698.0,sym_5_on_11_sym_7_mc_4_L_16,sym_5_on_11,sym_7_mc_4,L_16,stp,17.034,Average,,0,11698.0,,sym_5_on_11,sym_7_mc_4,L_16,Average
11716.0,sym_5_on_11_sym_7_mc_4_L_32,sym_5_on_11,sym_7_mc_4,L_32,stp,21.312,Good,,0,11716.0,,sym_5_on_11,sym_7_mc_4,L_32,Good
11786.0,sym_5_on_12_sym_7_mc_4_L_9,sym_5_on_12,sym_7_mc_4,L_9,stp,10.025,Poor,,0,11786.0,,sym_5_on_12,sym_7_mc_4,L_9,Poor
11808.0,sym_5_on_13_sym_7_mc_4_L_29,sym_5_on_13,sym_7_mc_4,L_29,stp,25.903,Good,,0,11808.0,,sym_5_on_13,sym_7_mc_4,L_29,Good
11848.0,sym_5_on_9_sym_7_mc_4_L_21,sym_5_on_9,sym_7_mc_4,L_21,stp,15.409,Average,,0,11848.0,,sym_5_on_9,sym_7_mc_4,L_21,Average
11899.0,sym_3_mc_0_sym_5_mc_2_L_24,sym_3_mc_0,sym_5_mc_2,L_24,tbo,29.272,Excellent,,0,11899.0,,sym_3_mc_0,sym_5_mc_2,L_24,Excellent
11929.0,sym_3_mc_0_sym_5_mc_2_L_8,sym_3_mc_0,sym_5_mc_2,L_8,tbo,17.239,Average,,0,11929.0,,sym_3_mc_0,sym_5_mc_2,L_8,Average
11940.0,sym_3_mc_0_sym_5_on_10_L_18,sym_3_mc_0,sym_5_on_10,L_18,tbo,26.137,Excellent,,0,11940.0,,sym_3_mc_0,sym_5_on_10,L_18,Excellent
12007.0,sym_3_mc_0_sym_5_on_11_L_35,sym_3_mc_0,sym_5_on_11,L_35,tbo,35.32,Excellent,,0,12007.0,,sym_3_mc_0,sym_5_on_11,L_35,Excellent
12031.0,sym_3_mc_0_sym_5_on_12_L_13,sym_3_mc_0,sym_5_on_12,L_13,tbo,21.733,Good,,0,12031.0,,sym_3_mc_0,sym_5_on_12,L_13,Good
12055.0,sym_3_mc_0_sym_5_on_12_L_35,sym_3_mc_0,sym_5_on_12,L_35,tbo,35.58,Excellent,,0,12055.0,,sym_3_mc_0,sym_5_on_12,L_35,Excellent
12156.0,sym_3_mc_0_sym_5_on_9_L_45,sym_3_mc_0,sym_5_on_9,L_45,tbo,35.686,Excellent,,0,12156.0,,sym_3_mc_0,sym_5_on_9,L_45,Excellent
12269.0,sym_3_on_2_sym_5_mc_2_L_17,sym_3_on_2,sym_5_mc_2,L_17,tbo,19.442,Average,,0,12269.0,,sym_3_on_2,sym_5_mc_2,L_17,Average
12325.0,sym_3_on_4_sym_5_mc_2_L_24,sym_3_on_4,sym_5_mc_2,L_24,tbo,27.805,Excellent,,0,12325.0,,sym_3_on_4,sym_5_mc_2,L_24,Excellent
12377.0,sym_3_on_5_sym_5_mc_2_L_28,sym_3_on_5,sym_5_mc_2,L_28,tbo,27.392,Excellent,,0,12377.0,,sym_3_on_5,sym_5_mc_2,L_28,Excellent
12389.0,sym_3_on_5_sym_5_mc_2_L_39,sym_3_on_5,sym_5_mc_2,L_39,tbo,34.181,Excellent,,0,12389.0,,sym_3_on_5,sym_5_mc_2,L_39,Excellent
12405.0,sym_3_mc_0_sym_8_mc_7__,sym_3_mc_0,sym_8_mc_7,,the,5.998,Bad,,0,12405.0,,sym_3_mc_0,sym_8_mc_7,,Bad
12520.0,sym_3_mc_0_sym_8_mc_9_L_27,sym_3_mc_0,sym_8_mc_9,L_27,the,19.996,Good,,0,12520.0,,sym_3_mc_0,sym_8_mc_9,L_27,Good
12532.0,sym_3_mc_0_sym_8_mc_9_L_38,sym_3_mc_0,sym_8_mc_9,L_38,the,22.05,Good,,0,12532.0,,sym_3_mc_0,sym_8_mc_9,L_38,Good
12547.0,sym_3_mc_0_sym_8_mc_9_L_8,sym_3_mc_0,sym_8_mc_9,L_8,the,11.057,Poor,,0,12547.0,,sym_3_mc_0,sym_8_mc_9,L_8,Poor
10154.0,sym_3_on_0_sym_9_mc_5_L_14,sym_3_on_0,sym_9_mc_5,L_14,spn,10.833,Poor,,0,10154.0,,sym_3_on_0,sym_9_mc_5,L_14,Poor
12753.0,sym_3_on_1_sym_8_mc_8_L_20,sym_3_on_1,sym_8_mc_8,L_20,the,18.258,Average,,0,12753.0,,sym_3_on_1,sym_8_mc_8,L_20,Average
12819.0,sym_3_on_1_sym_8_mc_9_L_37,sym_3_on_1,sym_8_mc_9,L_37,the,18.997,Average,,0,12819.0,,sym_3_on_1,sym_8_mc_9,L_37,Average
12820.0,sym_3_on_1_sym_8_mc_9_L_38,sym_3_on_1,sym_8_mc_9,L_38,the,18.785,Average,,0,12820.0,,sym_3_on_1,sym_8_mc_9,L_38,Average
12877.0,sym_3_on_2_sym_8_mc_7_L_46,sym_3_on_2,sym_8_mc_7,L_46,the,26.883,Excellent,,0,12877.0,,sym_3_on_2,sym_8_mc_7,L_46,Excellent
12912.0,sym_3_on_2_sym_8_mc_8_L_34,sym_3_on_2,sym_8_mc_8,L_34,the,24.123,Good,,0,12912.0,,sym_3_on_2,sym_8_mc_8,L_34,Good
12984.0,sym_3_on_4_sym_8_mc_7_L_12,sym_3_on_4,sym_8_mc_7,L_12,the,12.263,Poor,,0,12984.0,,sym_3_on_4,sym_8_mc_7,L_12,Poor
13140.0,sym_3_on_5_sym_8_mc_7_L_23,sym_3_on_5,sym_8_mc_7,L_23,the,18.361,Average,,0,13140.0,,sym_3_on_5,sym_8_mc_7,L_23,Average
13309.0,sym_5_mc_2_sym_7_mc_4_L_45,sym_5_mc_2,sym_7_mc_4,L_45,tpt,21.83,Good,,0,13309.0,,sym_5_mc_2,sym_7_mc_4,L_45,Good
13387.0,sym_5_on_11_sym_7_mc_4_L_29,sym_5_on_11,sym_7_mc_4,L_29,tpt,21.581,Good,,0,13387.0,,sym_5_on_11,sym_7_mc_4,L_29,Good
13450.0,sym_5_on_13_sym_7_mc_4_L_37,sym_5_on_13,sym_7_mc_4,L_37,tpt,24.372,Good,,0,13450.0,,sym_5_on_13,sym_7_mc_4,L_37,Good
12.0,sym_7_mc_4__L_20,sym_7_mc_4,,L_20,acs,10.73,Poor,,0,12.0,,sym_7_mc_4,,L_20,Poor
43.0,sym_7_mc_4__L_5,sym_7_mc_4,,L_5,acs,4.102,Bad,,0,43.0,,sym_7_mc_4,,L_5,Bad
63.0,sym_16_mc_14__L_24,sym_16_mc_14,,L_24,bcs,7.563,Bad,,0,63.0,,sym_16_mc_14,,L_24,Bad
126.0,sym_16_mc_6__L_39,sym_16_mc_6,,L_39,bcs,11.212,Poor,,0,126.0,,sym_16_mc_6,,L_39,Poor
151.0,sym_10_mc_10__L_19,sym_10_mc_10,,L_19,bct,5.548,Bad,,0,151.0,,sym_10_mc_10,,L_19,Bad
178.0,sym_10_mc_10__L_43,sym_10_mc_10,,L_43,bct,9.829,Poor,,0,178.0,,sym_10_mc_10,,L_43,Poor
220.0,sym_8_mc_7__L_39,sym_8_mc_7,,L_39,bcu,10.523,Poor,,0,220.0,,sym_8_mc_7,,L_39,Poor
237.0,sym_8_mc_8__L_11,sym_8_mc_8,,L_11,bcu,1.487,Bad,,0,237.0,,sym_8_mc_8,,L_11,Bad
300.0,sym_8_mc_9__L_26,sym_8_mc_9,,L_26,bcu,5.774,Bad,,0,300.0,,sym_8_mc_9,,L_26,Bad
377.0,sym_3_mc_0_sym_4_mc_1_L_9,sym_3_mc_0,sym_4_mc_1,L_9,bor,22.283,Good,,0,377.0,,sym_3_mc_0,sym_4_mc_1,L_9,Good
406.0,sym_3_mc_0_sym_4_on_14_L_3,sym_3_mc_0,sym_4_on_14,L_3,bor,13.72,Poor,,0,406.0,,sym_3_mc_0,sym_4_on_14,L_3,Poor
431.0,sym_3_mc_0_sym_4_on_6_L_1,sym_3_mc_0,sym_4_on_6,L_1,bor,10.003,Poor,,0,431.0,,sym_3_mc_0,sym_4_on_6,L_1,Poor
452.0,sym_3_mc_0_sym_4_on_6_L_39,sym_3_mc_0,sym_4_on_6,L_39,bor,31.557,Excellent,,0,452.0,,sym_3_mc_0,sym_4_on_6,L_39,Excellent
483.0,sym_3_mc_0_sym_4_on_7_L_23,sym_3_mc_0,sym_4_on_7,L_23,bor,26.669,Excellent,,0,483.0,,sym_3_mc_0,sym_4_on_7,L_23,Excellent
724.0,sym_3_on_4_sym_4_mc_1_L_24,sym_3_on_4,sym_4_mc_1,L_24,bor,33.605,Excellent,,0,724.0,,sym_3_on_4,sym_4_mc_1,L_24,Excellent
749.0,sym_3_on_4_sym_4_mc_1_L_47,sym_3_on_4,sym_4_mc_1,L_47,bor,46.158,Excellent,,0,749.0,,sym_3_on_4,sym_4_mc_1,L_47,Excellent
794.0,sym_3_on_5_sym_4_mc_1_L_44,sym_3_on_5,sym_4_mc_1,L_44,bor,41.639,Excellent,,0,794.0,,sym_3_on_5,sym_4_mc_1,L_44,Excellent
992.0,sym_5_on_10_sym_8_mc_7_L_46,sym_5_on_10,sym_8_mc_7,L_46,csq,23.926,Good,,0,992.0,,sym_5_on_10,sym_8_mc_7,L_46,Good
1084.0,sym_5_on_10_sym_8_mc_9_L_42,sym_5_on_10,sym_8_mc_9,L_42,csq,17.275,Average,,0,1084.0,,sym_5_on_10,sym_8_mc_9,L_42,Average
1100.0,sym_5_on_11_sym_8_mc_7_L_30,sym_5_on_11,sym_8_mc_7,L_30,csq,16.724,Average,,0,1100.0,,sym_5_on_11,sym_8_mc_7,L_30,Average
1152.0,sym_5_on_11_sym_8_mc_9_L_11,sym_5_on_11,sym_8_mc_9,L_11,csq,6.989,Bad,,0,1152.0,,sym_5_on_11,sym_8_mc_9,L_11,Bad
1162.0,sym_5_on_11_sym_8_mc_9_L_20,sym_5_on_11,sym_8_mc_9,L_20,csq,12.72,Poor,,0,1162.0,,sym_5_on_11,sym_8_mc_9,L_20,Poor
1178.0,sym_5_on_11_sym_8_mc_9_L_35,sym_5_on_11,sym_8_mc_9,L_35,csq,16.582,Average,,0,1178.0,,sym_5_on_11,sym_8_mc_9,L_35,Average
1202.0,sym_5_on_12_sym_8_mc_7_L_13,sym_5_on_12,sym_8_mc_7,L_13,csq,8.921,Bad,,0,1202.0,,sym_5_on_12,sym_8_mc_7,L_13,Bad
1309.0,sym_5_on_13_sym_8_mc_8_L_7,sym_5_on_13,sym_8_mc_8,L_7,csq,12.042,Poor,,0,1309.0,,sym_5_on_13,sym_8_mc_8,L_7,Poor
1338.0,sym_5_on_13_sym_8_mc_9_L_33,sym_5_on_13,sym_8_mc_9,L_33,csq,18.351,Average,,0,1338.0,,sym_5_on_13,sym_8_mc_9,L_33,Average
1399.0,sym_5_on_9_sym_8_mc_8_L_3,sym_5_on_9,sym_8_mc_8,L_3,csq,9.255,Bad,,0,1399.0,,sym_5_on_9,sym_8_mc_8,L_3,Bad
1491.0,sym_3_mc_0_sym_4_mc_1_L_36,sym_3_mc_0,sym_4_mc_1,L_36,ctn,35.273,Excellent,,0,1491.0,,sym_3_mc_0,sym_4_mc_1,L_36,Excellent
1519.0,sym_3_mc_0_sym_4_on_14_L_1,sym_3_mc_0,sym_4_on_14,L_1,ctn,10.965,Poor,,0,1519.0,,sym_3_mc_0,sym_4_on_14,L_1,Poor
1683.0,sym_3_mc_0_sym_4_on_8_L_41,sym_3_mc_0,sym_4_on_8,L_41,ctn,36.321,Excellent,,0,1683.0,,sym_3_mc_0,sym_4_on_8,L_41,Excellent
1755.0,sym_3_on_1_sym_4_mc_1_L_1,sym_3_on_1,sym_4_mc_1,L_1,ctn,15.507,Average,,0,1755.0,,sym_3_on_1,sym_4_mc_1,L_1,Average
1824.0,sym_3_on_2_sym_4_mc_1_L_39,sym_3_on_2,sym_4_mc_1,L_39,ctn,34.893,Excellent,,0,1824.0,,sym_3_on_2,sym_4_mc_1,L_39,Excellent
1894.0,sym_3_on_5_sym_4_mc_1_L_15,sym_3_on_5,sym_4_mc_1,L_15,ctn,26.366,Excellent,,0,1894.0,,sym_3_on_5,sym_4_mc_1,L_15,Excellent
1897.0,sym_3_on_5_sym_4_mc_1_L_18,sym_3_on_5,sym_4_mc_1,L_18,ctn,26.494,Excellent,,0,1897.0,,sym_3_on_5,sym_4_mc_1,L_18,Excellent
1912.0,sym_3_on_5_sym_4_mc_1_L_31,sym_3_on_5,sym_4_mc_1,L_31,ctn,31.502,Excellent,,0,1912.0,,sym_3_on_5,sym_4_mc_1,L_31,Excellent
3451.0,sym_4_mc_1_sym_16_mc_6_L_19,sym_4_mc_1,sym_16_mc_6,L_19,gar,16.724,Average,,0,3451.0,,sym_4_mc_1,sym_16_mc_6,L_19,Average
6839.0,sym_3_on_0_sym_5_mc_2_L_22,sym_3_on_0,sym_5_mc_2,L_22,pto,16.441,Average,,0,6839.0,,sym_3_on_0,sym_5_mc_2,L_22,Average
7626.0,sym_3_on_0_sym_6_mc_3_L_45,sym_3_on_0,sym_6_mc_3,L_45,pyr,19.492,Average,,0,7626.0,,sym_3_on_0,sym_6_mc_3,L_45,Average
